,school_name,faculty_name,year,cite
6739,SUSTech,Wei Chen,2018,2761
6740,SUSTech,Wei Chen,2019,2918
6741,SUSTech,Wei Chen,2020,2948
6742,SUSTech,Wei Chen,2021,3161
6743,SUSTech,Wei Chen,2022,2865
6744,SUSTech,Xi Chen,2013,9
6745,SUSTech,Xi Chen,2014,17
6746,SUSTech,Xi Chen,2015,23
6747,SUSTech,Xi Chen,2016,24
6748,SUSTech,Xi Chen,2017,91
6749,SUSTech,Xi Chen,2018,125
6750,SUSTech,Xi Chen,2019,319
6751,SUSTech,Xi Chen,2020,446
6752,SUSTech,Xi Chen,2021,588
6753,SUSTech,Xi Chen,2022,576
6754,SUSTech,Tao Dong,2009,35
6755,SUSTech,Tao Dong,2010,50
6756,SUSTech,Tao Dong,2011,76
6757,SUSTech,Tao Dong,2012,102
6758,SUSTech,Tao Dong,2013,102
6759,SUSTech,Tao Dong,2014,167
6760,SUSTech,Tao Dong,2015,212
6761,SUSTech,Tao Dong,2016,187
6762,SUSTech,Tao Dong,2017,213
6763,SUSTech,Tao Dong,2018,295
6764,SUSTech,Tao Dong,2019,302
6765,SUSTech,Tao Dong,2020,382
6766,SUSTech,Tao Dong,2021,433
6767,SUSTech,Tao Dong,2022,376
6768,SUSTech,Ziwei Dai,2015,8
6769,SUSTech,Ziwei Dai,2016,44
6770,SUSTech,Ziwei Dai,2017,89
6771,SUSTech,Ziwei Dai,2018,189
6772,SUSTech,Ziwei Dai,2019,274
6773,SUSTech,Ziwei Dai,2020,501
6774,SUSTech,Ziwei Dai,2021,693
6775,SUSTech,Ziwei Dai,2022,712
6776,SUSTech,Xin Gong,2015,4
6777,SUSTech,Xin Gong,2016,28
6778,SUSTech,Xin Gong,2017,54
6779,SUSTech,Xin Gong,2018,96
6780,SUSTech,Xin Gong,2019,117
6781,SUSTech,Xin Gong,2020,176
6782,SUSTech,Xin Gong,2021,230
6783,SUSTech,Xin Gong,2022,272
6784,SUSTech,Shengtao Hou,1998,17
6785,SUSTech,Shengtao Hou,1999,16
6786,SUSTech,Shengtao Hou,2000,27
6787,SUSTech,Shengtao Hou,2001,66
6788,SUSTech,Shengtao Hou,2002,80
6789,SUSTech,Shengtao Hou,2003,110
6790,SUSTech,Shengtao Hou,2004,123
6791,SUSTech,Shengtao Hou,2005,101
6792,SUSTech,Shengtao Hou,2006,102
6793,SUSTech,Shengtao Hou,2007,187
6794,SUSTech,Shengtao Hou,2008,130
6795,SUSTech,Shengtao Hou,2009,141
6796,SUSTech,Shengtao Hou,2010,179
6797,SUSTech,Shengtao Hou,2011,160
6798,SUSTech,Shengtao Hou,2012,176
6799,SUSTech,Shengtao Hou,2013,202
6800,SUSTech,Shengtao Hou,2014,167
6801,SUSTech,Shengtao Hou,2015,176
6802,SUSTech,Shengtao Hou,2016,197
6803,SUSTech,Shengtao Hou,2017,155
6804,SUSTech,Shengtao Hou,2018,208
6805,SUSTech,Shengtao Hou,2019,191
6806,SUSTech,Shengtao Hou,2020,236
6807,SUSTech,Shengtao Hou,2021,253
6808,SUSTech,Shengtao Hou,2022,256
6809,SUSTech,Hongda Huang,2007,10
6810,SUSTech,Hongda Huang,2008,24
6811,SUSTech,Hongda Huang,2009,30
6812,SUSTech,Hongda Huang,2010,36
6813,SUSTech,Hongda Huang,2011,38
6814,SUSTech,Hongda Huang,2012,94
6815,SUSTech,Hongda Huang,2013,89
6816,SUSTech,Hongda Huang,2014,91
6817,SUSTech,Hongda Huang,2015,74
6818,SUSTech,Hongda Huang,2016,99
6819,SUSTech,Hongda Huang,2017,204
6820,SUSTech,Hongda Huang,2018,195
6821,SUSTech,Hongda Huang,2019,206
6822,SUSTech,Hongda Huang,2020,256
6823,SUSTech,Hongda Huang,2021,284
6824,SUSTech,Hongda Huang,2022,304
6825,SUSTech,Ancheng Huang,2014,4
6826,SUSTech,Ancheng Huang,2015,23
6827,SUSTech,Ancheng Huang,2016,27
6828,SUSTech,Ancheng Huang,2017,55
6829,SUSTech,Ancheng Huang,2018,90
6830,SUSTech,Ancheng Huang,2019,127
6831,SUSTech,Ancheng Huang,2020,202
6832,SUSTech,Ancheng Huang,2021,265
6833,SUSTech,Ancheng Huang,2022,302
6834,SUSTech,Andrew Hutchins,2011,14
6835,SUSTech,Andrew Hutchins,2012,30
6836,SUSTech,Andrew Hutchins,2013,68
6837,SUSTech,Andrew Hutchins,2014,163
6838,SUSTech,Andrew Hutchins,2015,194
6839,SUSTech,Andrew Hutchins,2016,250
6840,SUSTech,Andrew Hutchins,2017,307
6841,SUSTech,Andrew Hutchins,2018,353
6842,SUSTech,Andrew Hutchins,2019,419
6843,SUSTech,Andrew Hutchins,2020,463
6844,SUSTech,Andrew Hutchins,2021,542
6845,SUSTech,Andrew Hutchins,2022,495
6846,SUSTech,Wenfei Jin,2010,22
6847,SUSTech,Wenfei Jin,2011,43
6848,SUSTech,Wenfei Jin,2012,74
6849,SUSTech,Wenfei Jin,2013,99
6850,SUSTech,Wenfei Jin,2014,121
6851,SUSTech,Wenfei Jin,2015,164
6852,SUSTech,Wenfei Jin,2016,171
6853,SUSTech,Wenfei Jin,2017,205
6854,SUSTech,Wenfei Jin,2018,191
6855,SUSTech,Wenfei Jin,2019,247
6856,SUSTech,Wenfei Jin,2020,281
6857,SUSTech,Wenfei Jin,2021,344
6858,SUSTech,Wenfei Jin,2022,364
6859,SUSTech,Yan Li,2019,17
6860,SUSTech,Yan Li,2020,41
6861,SUSTech,Yan Li,2021,73
6862,SUSTech,Yan Li,2022,79
6863,SUSTech,Xijun Ou,2010,10
6864,SUSTech,Xijun Ou,2011,9
6865,SUSTech,Xijun Ou,2012,15
6866,SUSTech,Xijun Ou,2013,33
6867,SUSTech,Xijun Ou,2014,26
6868,SUSTech,Xijun Ou,2015,35
6869,SUSTech,Xijun Ou,2016,34
6870,SUSTech,Xijun Ou,2017,46
6871,SUSTech,Xijun Ou,2018,35
6872,SUSTech,Xijun Ou,2019,40
6873,SUSTech,Xijun Ou,2020,35
6874,SUSTech,Xijun Ou,2021,37
6875,SUSTech,Xijun Ou,2022,46
6876,SUSTech,Peter Pimpl,2000,13
6877,SUSTech,Peter Pimpl,2001,23
6878,SUSTech,Peter Pimpl,2002,42
6879,SUSTech,Peter Pimpl,2003,60
6880,SUSTech,Peter Pimpl,2004,81
6881,SUSTech,Peter Pimpl,2005,102
6882,SUSTech,Peter Pimpl,2006,103
6883,SUSTech,Peter Pimpl,2007,118
6884,SUSTech,Peter Pimpl,2008,98
6885,SUSTech,Peter Pimpl,2009,81
6886,SUSTech,Peter Pimpl,2010,103
6887,SUSTech,Peter Pimpl,2011,145
6888,SUSTech,Peter Pimpl,2012,211
6889,SUSTech,Peter Pimpl,2013,202
6890,SUSTech,Peter Pimpl,2014,230
6891,SUSTech,Peter Pimpl,2015,141
6892,SUSTech,Peter Pimpl,2016,158
6893,SUSTech,Peter Pimpl,2017,167
6894,SUSTech,Peter Pimpl,2018,230
6895,SUSTech,Peter Pimpl,2019,126
6896,SUSTech,Peter Pimpl,2020,175
6897,SUSTech,Peter Pimpl,2021,152
6898,SUSTech,Peter Pimpl,2022,130
6899,SUSTech,Feng Rao,2009,34
6900,SUSTech,Feng Rao,2010,57
6901,SUSTech,Feng Rao,2011,93
6902,SUSTech,Feng Rao,2012,75
6903,SUSTech,Feng Rao,2013,136
6904,SUSTech,Feng Rao,2014,112
6905,SUSTech,Feng Rao,2015,206
6906,SUSTech,Feng Rao,2016,184
6907,SUSTech,Feng Rao,2017,143
6908,SUSTech,Feng Rao,2018,166
6909,SUSTech,Feng Rao,2019,144
6910,SUSTech,Feng Rao,2020,203
6911,SUSTech,Feng Rao,2021,180
6912,SUSTech,Feng Rao,2022,163
6913,SUSTech,Yi Song,2016,1
6914,SUSTech,Yi Song,2017,3
6915,SUSTech,Yi Song,2018,6
6916,SUSTech,Yi Song,2019,11
6917,SUSTech,Yi Song,2020,14
6918,SUSTech,Yi Song,2021,28
6919,SUSTech,Yi Song,2022,58
6920,SUSTech,Zhiyi Wei,2005,10
6921,SUSTech,Zhiyi Wei,2006,19
6922,SUSTech,Zhiyi Wei,2007,22
6923,SUSTech,Zhiyi Wei,2008,47
6924,SUSTech,Zhiyi Wei,2009,70
6925,SUSTech,Zhiyi Wei,2010,76
6926,SUSTech,Zhiyi Wei,2011,131
6927,SUSTech,Zhiyi Wei,2012,171
6928,SUSTech,Zhiyi Wei,2013,174
6929,SUSTech,Zhiyi Wei,2014,192
6930,SUSTech,Zhiyi Wei,2015,224
6931,SUSTech,Zhiyi Wei,2016,277
6932,SUSTech,Zhiyi Wei,2017,256
6933,SUSTech,Zhiyi Wei,2018,246
6934,SUSTech,Zhiyi Wei,2019,288
6935,SUSTech,Zhiyi Wei,2020,334
6936,SUSTech,Zhiyi Wei,2021,333
6937,SUSTech,Zhiyi Wei,2022,333
6938,SUSTech,Zhe Wu,2004,7
6939,SUSTech,Zhe Wu,2005,7
6940,SUSTech,Zhe Wu,2006,14
6941,SUSTech,Zhe Wu,2007,26
6942,SUSTech,Zhe Wu,2008,30
6943,SUSTech,Zhe Wu,2009,32
6944,SUSTech,Zhe Wu,2010,52
6945,SUSTech,Zhe Wu,2011,47
6946,SUSTech,Zhe Wu,2012,64
6947,SUSTech,Zhe Wu,2013,61
6948,SUSTech,Zhe Wu,2014,89
6949,SUSTech,Zhe Wu,2015,120
6950,SUSTech,Zhe Wu,2016,119
6951,SUSTech,Zhe Wu,2017,142
6952,SUSTech,Zhe Wu,2018,143
6953,SUSTech,Zhe Wu,2019,158
6954,SUSTech,Zhe Wu,2020,195
6955,SUSTech,Zhe Wu,2021,267
6956,SUSTech,Zhe Wu,2022,284
6957,SUSTech,Li Zhang,2012,17
6958,SUSTech,Li Zhang,2013,32
6959,SUSTech,Li Zhang,2014,67
6960,SUSTech,Li Zhang,2015,114
6961,SUSTech,Li Zhang,2016,114
6962,SUSTech,Li Zhang,2017,154
6963,SUSTech,Li Zhang,2018,172
6964,SUSTech,Li Zhang,2019,143
6965,SUSTech,Li Zhang,2020,144
6966,SUSTech,Li Zhang,2021,184
6967,SUSTech,Li Zhang,2022,166
6968,SUSTech,Zhang Mingjie,1995,64
6969,SUSTech,Zhang Mingjie,1996,94
6970,SUSTech,Zhang Mingjie,1997,104
6971,SUSTech,Zhang Mingjie,1998,133
6972,SUSTech,Zhang Mingjie,1999,118
6973,SUSTech,Zhang Mingjie,2000,171
6974,SUSTech,Zhang Mingjie,2001,185
6975,SUSTech,Zhang Mingjie,2002,228
6976,SUSTech,Zhang Mingjie,2003,222
6977,SUSTech,Zhang Mingjie,2004,273
6978,SUSTech,Zhang Mingjie,2005,269
6979,SUSTech,Zhang Mingjie,2006,316
6980,SUSTech,Zhang Mingjie,2007,339
6981,SUSTech,Zhang Mingjie,2008,418
6982,SUSTech,Zhang Mingjie,2009,410
6983,SUSTech,Zhang Mingjie,2010,470
6984,SUSTech,Zhang Mingjie,2011,577
6985,SUSTech,Zhang Mingjie,2012,683
6986,SUSTech,Zhang Mingjie,2013,616
6987,SUSTech,Zhang Mingjie,2014,653
6988,SUSTech,Zhang Mingjie,2015,673
6989,SUSTech,Zhang Mingjie,2016,860
6990,SUSTech,Zhang Mingjie,2017,779
6991,SUSTech,Zhang Mingjie,2018,935
6992,SUSTech,Zhang Mingjie,2019,974
6993,SUSTech,Zhang Mingjie,2020,1181
6994,SUSTech,Zhang Mingjie,2021,1526
6995,SUSTech,Zhang Mingjie,2022,1420
6996,SUSTech,Wen Zhou,2013,4
6997,SUSTech,Wen Zhou,2014,8
6998,SUSTech,Wen Zhou,2015,15
6999,SUSTech,Wen Zhou,2016,16
7000,SUSTech,Wen Zhou,2017,23
7001,SUSTech,Wen Zhou,2018,39
7002,SUSTech,Wen Zhou,2019,83
7003,SUSTech,Wen Zhou,2020,141
7004,SUSTech,Wen Zhou,2021,178
7005,SUSTech,Wen Zhou,2022,244
7006,SUSTech,Yan Zhao,2020,9
7007,SUSTech,Yan Zhao,2021,28
7008,SUSTech,Yan Zhao,2022,43
7009,SUSTech,Hongmin Zhang,2006,16
7010,SUSTech,Hongmin Zhang,2007,12
7011,SUSTech,Hongmin Zhang,2008,14
7012,SUSTech,Hongmin Zhang,2009,28
7013,SUSTech,Hongmin Zhang,2010,34
7014,SUSTech,Hongmin Zhang,2011,63
7015,SUSTech,Hongmin Zhang,2012,84
7016,SUSTech,Hongmin Zhang,2013,122
7017,SUSTech,Hongmin Zhang,2014,97
7018,SUSTech,Hongmin Zhang,2015,110
7019,SUSTech,Hongmin Zhang,2016,88
7020,SUSTech,Hongmin Zhang,2017,132
7021,SUSTech,Hongmin Zhang,2018,179
7022,SUSTech,Hongmin Zhang,2019,161
7023,SUSTech,Hongmin Zhang,2020,212
7024,SUSTech,Hongmin Zhang,2021,200
7025,SUSTech,Hongmin Zhang,2022,226
7026,SUSTech,Jixian Zhai,2008,30
7027,SUSTech,Jixian Zhai,2009,53
7028,SUSTech,Jixian Zhai,2010,134
7029,SUSTech,Jixian Zhai,2011,259
7030,SUSTech,Jixian Zhai,2012,447
7031,SUSTech,Jixian Zhai,2013,610
7032,SUSTech,Jixian Zhai,2014,717
7033,SUSTech,Jixian Zhai,2015,863
7034,SUSTech,Jixian Zhai,2016,871
7035,SUSTech,Jixian Zhai,2017,894
7036,SUSTech,Jixian Zhai,2018,940
7037,SUSTech,Jixian Zhai,2019,919
7038,SUSTech,Jixian Zhai,2020,1009
7039,SUSTech,Jixian Zhai,2021,1113
7040,SUSTech,Jixian Zhai,2022,1172
7041,Harvad,Jeeyun Chung,2013,29
7042,Harvad,Jeeyun Chung,2014,36
7043,Harvad,Jeeyun Chung,2015,52
7044,Harvad,Jeeyun Chung,2016,111
7045,Harvad,Jeeyun Chung,2017,94
7046,Harvad,Jeeyun Chung,2018,151
7047,Harvad,Jeeyun Chung,2019,192
7048,Harvad,Jeeyun Chung,2020,286
7049,Harvad,Jeeyun Chung,2021,294
7050,Harvad,Jeeyun Chung,2022,316
7051,Harvad,Philippe Cluzel,1996,21
7052,Harvad,Philippe Cluzel,1997,55
7053,Harvad,Philippe Cluzel,1998,53
7054,Harvad,Philippe Cluzel,1999,71
7055,Harvad,Philippe Cluzel,2000,69
7056,Harvad,Philippe Cluzel,2001,78
7057,Harvad,Philippe Cluzel,2002,81
7058,Harvad,Philippe Cluzel,2003,104
7059,Harvad,Philippe Cluzel,2004,119
7060,Harvad,Philippe Cluzel,2005,156
7061,Harvad,Philippe Cluzel,2006,204
7062,Harvad,Philippe Cluzel,2007,210
7063,Harvad,Philippe Cluzel,2008,213
7064,Harvad,Philippe Cluzel,2009,229
7065,Harvad,Philippe Cluzel,2010,221
7066,Harvad,Philippe Cluzel,2011,247
7067,Harvad,Philippe Cluzel,2012,228
7068,Harvad,Philippe Cluzel,2013,243
7069,Harvad,Philippe Cluzel,2014,245
7070,Harvad,Philippe Cluzel,2015,213
7071,Harvad,Philippe Cluzel,2016,229
7072,Harvad,Philippe Cluzel,2017,222
7073,Harvad,Philippe Cluzel,2018,232
7074,Harvad,Philippe Cluzel,2019,233
7075,Harvad,Philippe Cluzel,2020,273
7076,Harvad,Philippe Cluzel,2021,283
7077,Harvad,Philippe Cluzel,2022,240
7078,Harvad,Sean Eddy,1999,477
7079,Harvad,Sean Eddy,2000,886
7080,Harvad,Sean Eddy,2001,2445
7081,Harvad,Sean Eddy,2002,3448
7082,Harvad,Sean Eddy,2003,4531
7083,Harvad,Sean Eddy,2004,5038
7084,Harvad,Sean Eddy,2005,5388
7085,Harvad,Sean Eddy,2006,5543
7086,Harvad,Sean Eddy,2007,5765
7087,Harvad,Sean Eddy,2008,5731
7088,Harvad,Sean Eddy,2009,5800
7089,Harvad,Sean Eddy,2010,6048
7090,Harvad,Sean Eddy,2011,6184
7091,Harvad,Sean Eddy,2012,7108
7092,Harvad,Sean Eddy,2013,7087
7093,Harvad,Sean Eddy,2014,7759
7094,Harvad,Sean Eddy,2015,7732
7095,Harvad,Sean Eddy,2016,8496
7096,Harvad,Sean Eddy,2017,8315
7097,Harvad,Sean Eddy,2018,8438
7098,Harvad,Sean Eddy,2019,9001
7099,Harvad,Sean Eddy,2020,9444
7100,Harvad,Sean Eddy,2021,10483
7101,Harvad,Sean Eddy,2022,9526
7102,Harvad,Florian Engert,1998,46
7103,Harvad,Florian Engert,1999,55
7104,Harvad,Florian Engert,2000,155
7105,Harvad,Florian Engert,2001,138
7106,Harvad,Florian Engert,2002,146
7107,Harvad,Florian Engert,2003,161
7108,Harvad,Florian Engert,2004,138
7109,Harvad,Florian Engert,2005,145
7110,Harvad,Florian Engert,2006,154
7111,Harvad,Florian Engert,2007,127
7112,Harvad,Florian Engert,2008,163
7113,Harvad,Florian Engert,2009,230
7114,Harvad,Florian Engert,2010,231
7115,Harvad,Florian Engert,2011,219
7116,Harvad,Florian Engert,2012,249
7117,Harvad,Florian Engert,2013,444
7118,Harvad,Florian Engert,2014,468
7119,Harvad,Florian Engert,2015,598
7120,Harvad,Florian Engert,2016,701
7121,Harvad,Florian Engert,2017,843
7122,Harvad,Florian Engert,2018,927
7123,Harvad,Florian Engert,2019,1017
7124,Harvad,Florian Engert,2020,1275
7125,Harvad,Florian Engert,2021,1267
7126,Harvad,Florian Engert,2022,1060
7127,Harvad,Cassandra Extavour,2004,17
7128,Harvad,Cassandra Extavour,2005,21
7129,Harvad,Cassandra Extavour,2006,37
7130,Harvad,Cassandra Extavour,2007,57
7131,Harvad,Cassandra Extavour,2008,66
7132,Harvad,Cassandra Extavour,2009,74
7133,Harvad,Cassandra Extavour,2010,107
7134,Harvad,Cassandra Extavour,2011,125
7135,Harvad,Cassandra Extavour,2012,126
7136,Harvad,Cassandra Extavour,2013,177
7137,Harvad,Cassandra Extavour,2014,237
7138,Harvad,Cassandra Extavour,2015,350
7139,Harvad,Cassandra Extavour,2016,336
7140,Harvad,Cassandra Extavour,2017,318
7141,Harvad,Cassandra Extavour,2018,324
7142,Harvad,Cassandra Extavour,2019,409
7143,Harvad,Cassandra Extavour,2020,399
7144,Harvad,Cassandra Extavour,2021,496
7145,Harvad,Cassandra Extavour,2022,483
7146,Harvad,Ethan Garner,1999,29
7147,Harvad,Ethan Garner,2000,32
7148,Harvad,Ethan Garner,2001,79
7149,Harvad,Ethan Garner,2002,155
7150,Harvad,Ethan Garner,2003,148
7151,Harvad,Ethan Garner,2004,189
7152,Harvad,Ethan Garner,2005,295
7153,Harvad,Ethan Garner,2006,305
7154,Harvad,Ethan Garner,2007,350
7155,Harvad,Ethan Garner,2008,394
7156,Harvad,Ethan Garner,2009,429
7157,Harvad,Ethan Garner,2010,421
7158,Harvad,Ethan Garner,2011,450
7159,Harvad,Ethan Garner,2012,674
7160,Harvad,Ethan Garner,2013,566
7161,Harvad,Ethan Garner,2014,610
7162,Harvad,Ethan Garner,2015,508
7163,Harvad,Ethan Garner,2016,579
7164,Harvad,Ethan Garner,2017,660
7165,Harvad,Ethan Garner,2018,713
7166,Harvad,Ethan Garner,2019,790
7167,Harvad,Ethan Garner,2020,877
7168,Harvad,Ethan Garner,2021,955
7169,Harvad,Ethan Garner,2022,843
7170,Harvad,Rachelle Gaudet,1998,36
7171,Harvad,Rachelle Gaudet,1999,35
7172,Harvad,Rachelle Gaudet,2000,44
7173,Harvad,Rachelle Gaudet,2001,55
7174,Harvad,Rachelle Gaudet,2002,120
7175,Harvad,Rachelle Gaudet,2003,111
7176,Harvad,Rachelle Gaudet,2004,112
7177,Harvad,Rachelle Gaudet,2005,134
7178,Harvad,Rachelle Gaudet,2006,137
7179,Harvad,Rachelle Gaudet,2007,151
7180,Harvad,Rachelle Gaudet,2008,293
7181,Harvad,Rachelle Gaudet,2009,339
7182,Harvad,Rachelle Gaudet,2010,370
7183,Harvad,Rachelle Gaudet,2011,461
7184,Harvad,Rachelle Gaudet,2012,444
7185,Harvad,Rachelle Gaudet,2013,402
7186,Harvad,Rachelle Gaudet,2014,570
7187,Harvad,Rachelle Gaudet,2015,508
7188,Harvad,Rachelle Gaudet,2016,504
7189,Harvad,Rachelle Gaudet,2017,513
7190,Harvad,Rachelle Gaudet,2018,550
7191,Harvad,Rachelle Gaudet,2019,528
7192,Harvad,Rachelle Gaudet,2020,583
7193,Harvad,Rachelle Gaudet,2021,700
7194,Harvad,Rachelle Gaudet,2022,749
7195,Harvad,Doeke Hekstra,2003,6
7196,Harvad,Doeke Hekstra,2004,23
7197,Harvad,Doeke Hekstra,2005,21
7198,Harvad,Doeke Hekstra,2006,32
7199,Harvad,Doeke Hekstra,2007,25
7200,Harvad,Doeke Hekstra,2008,27
7201,Harvad,Doeke Hekstra,2009,42
7202,Harvad,Doeke Hekstra,2010,66
7203,Harvad,Doeke Hekstra,2011,88
7204,Harvad,Doeke Hekstra,2012,104
7205,Harvad,Doeke Hekstra,2013,79
7206,Harvad,Doeke Hekstra,2014,80
7207,Harvad,Doeke Hekstra,2015,85
7208,Harvad,Doeke Hekstra,2016,114
7209,Harvad,Doeke Hekstra,2017,160
7210,Harvad,Doeke Hekstra,2018,169
7211,Harvad,Doeke Hekstra,2019,172
7212,Harvad,Doeke Hekstra,2020,169
7213,Harvad,Doeke Hekstra,2021,187
7214,Harvad,Doeke Hekstra,2022,162
7215,Harvad,Takao Hensch,1999,88
7216,Harvad,Takao Hensch,2000,93
7217,Harvad,Takao Hensch,2001,103
7218,Harvad,Takao Hensch,2002,104
7219,Harvad,Takao Hensch,2003,187
7220,Harvad,Takao Hensch,2004,252
7221,Harvad,Takao Hensch,2005,392
7222,Harvad,Takao Hensch,2006,547
7223,Harvad,Takao Hensch,2007,662
7224,Harvad,Takao Hensch,2008,648
7225,Harvad,Takao Hensch,2009,708
7226,Harvad,Takao Hensch,2010,743
7227,Harvad,Takao Hensch,2011,914
7228,Harvad,Takao Hensch,2012,1142
7229,Harvad,Takao Hensch,2013,1382
7230,Harvad,Takao Hensch,2014,1389
7231,Harvad,Takao Hensch,2015,1669
7232,Harvad,Takao Hensch,2016,1767
7233,Harvad,Takao Hensch,2017,1740
7234,Harvad,Takao Hensch,2018,1756
7235,Harvad,Takao Hensch,2019,1946
7236,Harvad,Takao Hensch,2020,2122
7237,Harvad,Takao Hensch,2021,2228
7238,Harvad,Takao Hensch,2022,1887
7239,Harvad,Hopi Hoekstra,2002,66
7240,Harvad,Hopi Hoekstra,2003,113
7241,Harvad,Hopi Hoekstra,2004,115
7242,Harvad,Hopi Hoekstra,2005,152
7243,Harvad,Hopi Hoekstra,2006,246
7244,Harvad,Hopi Hoekstra,2007,327
7245,Harvad,Hopi Hoekstra,2008,442
7246,Harvad,Hopi Hoekstra,2009,593
7247,Harvad,Hopi Hoekstra,2010,792
7248,Harvad,Hopi Hoekstra,2011,671
7249,Harvad,Hopi Hoekstra,2012,813
7250,Harvad,Hopi Hoekstra,2013,1069
7251,Harvad,Hopi Hoekstra,2014,1073
7252,Harvad,Hopi Hoekstra,2015,1176
7253,Harvad,Hopi Hoekstra,2016,1338
7254,Harvad,Hopi Hoekstra,2017,1483
7255,Harvad,Hopi Hoekstra,2018,1567
7256,Harvad,Hopi Hoekstra,2019,1598
7257,Harvad,Hopi Hoekstra,2020,1577
7258,Harvad,Hopi Hoekstra,2021,1720
7259,Harvad,Hopi Hoekstra,2022,1515
7260,Harvad,Craig Hunter,1987,38
7261,Harvad,Craig Hunter,1988,55
7262,Harvad,Craig Hunter,1989,65
7263,Harvad,Craig Hunter,1990,68
7264,Harvad,Craig Hunter,1991,72
7265,Harvad,Craig Hunter,1992,90
7266,Harvad,Craig Hunter,1993,64
7267,Harvad,Craig Hunter,1994,76
7268,Harvad,Craig Hunter,1995,57
7269,Harvad,Craig Hunter,1996,75
7270,Harvad,Craig Hunter,1997,63
7271,Harvad,Craig Hunter,1998,80
7272,Harvad,Craig Hunter,1999,74
7273,Harvad,Craig Hunter,2000,92
7274,Harvad,Craig Hunter,2001,163
7275,Harvad,Craig Hunter,2002,201
7276,Harvad,Craig Hunter,2003,294
7277,Harvad,Craig Hunter,2004,341
7278,Harvad,Craig Hunter,2005,355
7279,Harvad,Craig Hunter,2006,366
7280,Harvad,Craig Hunter,2007,283
7281,Harvad,Craig Hunter,2008,337
7282,Harvad,Craig Hunter,2009,319
7283,Harvad,Craig Hunter,2010,330
7284,Harvad,Craig Hunter,2011,313
7285,Harvad,Craig Hunter,2012,457
7286,Harvad,Craig Hunter,2013,473
7287,Harvad,Craig Hunter,2014,400
7288,Harvad,Craig Hunter,2015,379
7289,Harvad,Craig Hunter,2016,387
7290,Harvad,Craig Hunter,2017,493
7291,Harvad,Craig Hunter,2018,426
7292,Harvad,Craig Hunter,2019,512
7293,Harvad,Craig Hunter,2020,558
7294,Harvad,Craig Hunter,2021,572
7295,Harvad,Craig Hunter,2022,423
7296,Harvad,Sam Kunes,1994,8
7297,Harvad,Sam Kunes,1995,18
7298,Harvad,Sam Kunes,1996,25
7299,Harvad,Sam Kunes,1997,36
7300,Harvad,Sam Kunes,1998,31
7301,Harvad,Sam Kunes,1999,35
7302,Harvad,Sam Kunes,2000,36
7303,Harvad,Sam Kunes,2001,30
7304,Harvad,Sam Kunes,2002,32
7305,Harvad,Sam Kunes,2003,28
7306,Harvad,Sam Kunes,2004,23
7307,Harvad,Sam Kunes,2005,27
7308,Harvad,Sam Kunes,2006,57
7309,Harvad,Sam Kunes,2007,74
7310,Harvad,Sam Kunes,2008,88
7311,Harvad,Sam Kunes,2009,77
7312,Harvad,Sam Kunes,2010,84
7313,Harvad,Sam Kunes,2011,63
7314,Harvad,Sam Kunes,2012,64
7315,Harvad,Sam Kunes,2013,57
7316,Harvad,Sam Kunes,2014,63
7317,Harvad,Sam Kunes,2015,34
7318,Harvad,Sam Kunes,2016,47
7319,Harvad,Sam Kunes,2017,61
7320,Harvad,Sam Kunes,2018,27
7321,Harvad,Sam Kunes,2019,33
7322,Harvad,Sam Kunes,2020,54
7323,Harvad,Sam Kunes,2021,55
7324,Harvad,Sam Kunes,2022,54
7325,Harvad,Andrew Murray,1988,129
7326,Harvad,Andrew Murray,1989,177
7327,Harvad,Andrew Murray,1990,366
7328,Harvad,Andrew Murray,1991,613
7329,Harvad,Andrew Murray,1992,577
7330,Harvad,Andrew Murray,1993,694
7331,Harvad,Andrew Murray,1994,794
7332,Harvad,Andrew Murray,1995,905
7333,Harvad,Andrew Murray,1996,1028
7334,Harvad,Andrew Murray,1997,1107
7335,Harvad,Andrew Murray,1998,1399
7336,Harvad,Andrew Murray,1999,1345
7337,Harvad,Andrew Murray,2000,1402
7338,Harvad,Andrew Murray,2001,1653
7339,Harvad,Andrew Murray,2002,1643
7340,Harvad,Andrew Murray,2003,1572
7341,Harvad,Andrew Murray,2004,1649
7342,Harvad,Andrew Murray,2005,1818
7343,Harvad,Andrew Murray,2006,1618
7344,Harvad,Andrew Murray,2007,1607
7345,Harvad,Andrew Murray,2008,1450
7346,Harvad,Andrew Murray,2009,1463
7347,Harvad,Andrew Murray,2010,1546
7348,Harvad,Andrew Murray,2011,1576
7349,Harvad,Andrew Murray,2012,1644
7350,Harvad,Andrew Murray,2013,1686
7351,Harvad,Andrew Murray,2014,1613
7352,Harvad,Andrew Murray,2015,1413
7353,Harvad,Andrew Murray,2016,1508
7354,Harvad,Andrew Murray,2017,1448
7355,Harvad,Andrew Murray,2018,1413
7356,Harvad,Andrew Murray,2019,1354
7357,Harvad,Andrew Murray,2020,1393
7358,Harvad,Andrew Murray,2021,1319
7359,Harvad,Andrew Murray,2022,1178
7360,Harvad,Venkatesh Murthy,1993,38
7361,Harvad,Venkatesh Murthy,1994,60
7362,Harvad,Venkatesh Murthy,1995,30
7363,Harvad,Venkatesh Murthy,1996,52
7364,Harvad,Venkatesh Murthy,1997,89
